user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
6243,40.0,1.82,2.57,4.52,1.98,7.51,64.16,High,YouTube Shorts
6244,25.0,2.47,6.82,5.66,4.17,8.98,66.59,Medium,youtube shorts
6245,41.0,5.53,3.89,4.81,6.99,6.0,64.37,Low,Instagram Reels
6246,,3.66,11.37,7.91,7.99,3.51,60.25,MEDIUM,Tik Tok
6247,25.0,4.56,2.1,7.5,5.02,8.77,86.03,High,YouTube Shorts
6248,16.0,3.2,6.13,4.44,1.5,3.52,89.19,High,Instagram Reels
6249,44.0,0.66,11.27,7.11,6.7,6.9,60.14,Low,TIKTOK
6250,31.0,0.85,5.84,8.37,9.29,2.71,68.96,Low,Instagram Reels
6251,23.0,3.46,2.93,7.49,5.47,6.66,65.31,High,Instagram Reels
6252,42.0,4.45,5.03,6.56,9.36,8.57,75.61,Medium,TikTok
6253,42.0,1.68,6.98,5.56,4.19,5.86,49.02,High,Instagram Reels
6254,16.0,4.47,3.85,8.44,8.98,5.24,88.34,Medium,YouTube Shorts
6255,43.0,4.96,6.67,6.11,8.08,9.907,87.82,Low,YouTube Shorts
6256,38.0,2.77,10.36,8.28,9.66,1.2,75.42, High,TikTok
6257,29.0,4.61,10.73,7.91,8.12,3.99,84.77,Medium,YouTube Shorts
6258,30.0,2.72,2.49,8.08,3.89,9.27,99.31,Medium,TikTok
6259,39.0,4.23,3.61,8.95,9.11,7.318,95.35,High,Instagram Reels
6260,18.0,4.7,4.75,7.74,7.03,5.88,76.69,High,TikTok
6261,22.0,5.96,7.95,4.17,2.46,6.74,70.68,Medium,YouTube Shorts
6262,23.0,2.4,22.31,6.94,1.41,3.9,72.07,medium,YouTube Shorts
6263,40.0,2.76,10.44,4.18,4.29,1.64,,Low,TikTok
6264,40.0,1.41,9.17,4.95,8.08,3.48,68.81,Medium,YouTube Shorts
6265,19.0,1.62,3.0,4.31,6.56,4.095,83.92,High,TikTok
6266,30.0,4.31,8.25,6.51,5.74,5.32,99.53,High,YouTube Shorts
6267,27.0,5.54,3.13,4.14,1.03,4.55,42.72,Medium,TikTok
6268,44.0,2.67,4.55,6.36,4.92,5.573,53.81,Medium,Youtube Shorts
6269,21.0,1.49,3.78,8.49,2.42,2.76,52.61,Medium,YouTube Shorts
6270,40.0,2.07,3.73,7.74,5.09,2.757,89.97,Low,TikTok
6271,34.0,3.0,8.16,8.72,94.68,4.17,51.08,High,YouTube Shorts
6272,31.0,2.1,7.64,5.13,8.92,5.26,71.51,High,YouTube Shorts
6273,17.0,1.78,3.76,6.66,3.8,4.08,72.938,Medium,Instagram Reels
6274,19.0,4.55,11.9,5.59,6.34,6.19,91.22,Low,Instagram Reels
6275,33.0,0.54,6.22,6.47,,3.79,69.98,Low,Instagram Reels
6276,26.0,3.47,3 hrs,6.79,2.17,2.59,80.07,Med,TikTok
6277,43.0,4.87,3.21,4.18,9.91,8.77,41.17,High,TikTok
6278,41.0,1.96,7.84,5.17,4.83,2.81,79.15,Low,YouTube Shorts
6279,21.0,3.82,11.79,7.52,5.55,9.455,54.46,Medium,YouTube Shorts
6280,42.0,4.18,7.72,7.86,6.83,9.89,92.01,High,Instagram Reels
6281,23.0,4.1,11.49,6.85,2.72,7.714,85.09,High,YouTube Shorts
6282,42.0,2.95,6.44,5.35,3.0,5.52,46.56,Medium,tiktok
6283,20.0,2.41,6.36,6.03,2.73,8.16,46.21,High,TikTok
6284,43.0,5.1,7.0,4.48,4.46,8.86,57.58,Low,YouTube Shorts
6285,40.0,4.67,8.97,8.77,2.8,7.39,47.55,High  ,YouTube Shorts
6286,31.0,2.27,5.68,8.34,9.34,1.92,84.42,Low,TIKTOK
6287,30.0,1.07,10.64,4.33,7.43,1.03,99.21,Low,YouTube Shorts
6288,37.0,0.89,2.29,4.83,9.08,2.73,79.32,Medium,TikTok
6289,17.0,1.02,6.4,6.91,8.64,2.7,54.94,Medium,Instagram Reels
6290,35.0,3.71,7.11,5.16,7.33,2.64,73.86,High,TikTok
6291,40.0,0.78,8.07,8.67,3.18,5.59,88.34,Low,TikTok
6292,18.0,2.35,,7.78,6.54,5.68,97.73,Low,YouTube Shorts
6293,24.0,4.64,6.27,5.37,2.68,7.51,40.3,Low,Instagram
6294,19.0,2.12,6.85,4.03,2.19,2.81,71.42,Low,TikTok
6295,35.0,4.7,22.31,6.52,6.69,1.83,64.35,Low,Instagram Reels
6296,36.0,4.6,9.74,,6.62,6.99,64.87,High,Instagram Reels
6297,44.0,1.85,9.38,7.21,2.41,5.36,70.23,Low,YouTube Shorts
6298,24.0,4.51,5.42,5.43,4.17,7.0,64.21,Medium,TikTok
6299,26.0,4.61,11.99,4.71,1.6,4.43,60.64,medium,Instagram Reels
6300,24.0,2.69,10.49,7.38,7.44,7.76,46.89,low,Instagram Reels
6301,43.0,1.66,5h,2.0,9.89,7.14,69.99,High,TikTok
6302,27.0,3.37,3.95,5.18,7.66,6.85,89.26,Medium,TikTok
6303,25.0,,5.14,4.69,8.6,1.25,46.28,High,TikTok
6304,36.0,4.02,6.52,6.9,5.29,8.72,84.31,Medium,TikTok
6305,30.0,1.45,10.51,7.63,1.86,4.39,56.07,Low,Instagram Reels
6306,22.0,4.26,9.78,5.42,7.54,2.22,62.87,MEDIUM,Instagram Reels
6307,22.0,2.85,10.51,7.68,3.31,7.8,99.29,Low,YouTube Shorts
6308,41.0,3.75,4.72,4.92,4.49,5.38,80.51,Low,TikTok
6309,39.0,4.54,7.93,5.69,7.33,1.29,83.15,Low,Instagram Reels
6310,22.0,3.33,4.83,7.72,9.14,8.04,76.14,Medium,Instagram Reels
6311,27.0,4.98,3.09,7.3,5.38,4.92,59.34,High,TikTok
6312,41.0,4.47,8.84,5.35,9.65,7.79,80.51,medium,TikTok
6313,16.0,3.88,3.43,4.61,5.68,7.8,67.44,High,YouTube Shorts
6314,44.0,1.33,8.68,4.21,2.1,1.9,89.92,Low,Instagram Reels
6315,44.0,5.1,8.48,8.19,5.67,6.52,74.26,High,Instagram Reels
6316,26.0,5.65,,4.38,8.75,4.24,86.27,Low,Instagram Reels
6317,24.0,1.25,3.4,4.57,5.84,5.92,90.91,Medium,Instagram Reels
6318,26.0,3.19,10hr,,7.73,1.8,87.908,High,YouTube Shorts
6319,25.0,1.92,11.99,6.23,5.93,6.29,64.13,High,  TikTok
6320,29.0,4.65,10.51,7.95,5.91,8.0,62.13,High,TikTok
6321,30.0,4.47,9.52,5.24,3.56,9.88,92.14,Med,TikTok
6322,31.0,1.27,8.62,6.72,2.81,3.88,48.59,High,TikTok
6323,40.0,5.32,6.22,4.45,3.51,2.4,56.76,Low,Instagram Reels
6324,16.0,1.5,9.31,6.32,4.97,4.29,47.26,Medium,YouTube Shorts
6325,32.0,4.88,,4.89,86.87,1.17,49.19,Low,TikTok
6326,26.0,3.01,8.31,5.06,8.46,4.68,73.632,Low,TikTok
6327,33.0,2.31,9.96,5.83,2.47,9.23,94.05,Medium,Instagram Reels
6328,40.0,1.37,6.49,7.81,5.98,2.75,,low,TikTok
6329,37.0,1.42,3.21,7.72,4.74,5.3,87.74,High,TikTok
6330,32.0,4.14,7.59,6.07,6.14,6.15,62.76,Low,Instagram Reels
6331,44.0,,4.65,4.59,6.83,2.62,77.09,High,YouTube Shorts
6332,31.0,1.17,5.84,5.4,3.52,3.97,85.82,Medium,Instagram Reels
6333,44.0,1.12,2.17,6.53,9.27,9.2,82.6,Low,YouTube Shorts
6334,20.0,0.9,5.83,8.35,9.42,3.66,48.2,Low,YT Shorts
6335,39.0,4.59,10.09,8.84,1.95,6.72,46.92,High,YouTube Shorts
6336,29.0,4.42,7.43,7.19,7.33,2.23,95.45,low,Instagram Reels
6337,17.0,0.82,2.1,5.75,1.3,7.03,44.77,High,Instagram Reels
6338,20.0,3.58,6.7,7.47,1.42,3.51,53.1,Low,TikTok
6339,17.0,0.97,4.91,5.68,9.62,3.08,66.3,Medium,Instagram Reels
6340,44.0,5.47,6.78,7.13,7.25,2.12,89.26,High,Instagram Reels
6341,43.0,5.49,6.05,5.22,3.92,1.42,76.16,Low,YouTube Shorts
6342,15.0,4.34,11.32,5.33,7.03,9.71,74.27,Low,TikTok
6343,44.0,5.59,2.41,4.38,101.0,4.73,81.52,High,TikTok
6344,27.0,4.96,8.84,6.1,8.84,8.0,88.13,Low,Instagram Reels
6345,42.0,5.06,,7.09,1.18,9.28,53.95,Low,Instagram Reels
6346,35.0,3.63,11.59,7.94,8.36,2.84,41.13,High,Instagram Reels
6347,40.0,2.18,3.78,8.05,8.68,8.83,47.63,High,Instagram Reels
6348,28.0,1.7,7.31,8.96,6.36,7.37,49.91,Medium,YouTube Shorts
6349,27.0,2.3,2.44,4.44,5.32,6.2,42.4,Medium,TikTok
6350,41.0,3.96,6.99,6.47,2.0,8.28,84.85,High,YouTube Shorts
6351,18.0,1.45,3.25,6.61,3.16,2.0,93.1,Low,  TIKTOK
6352,21.0,1.92,10.38,8.02,5.41,3.37,79.611,High,TikTok
6353,36.0,3.07,3.14,5.33,8.79,2.112,51.32,Low,TikTok
6354,24.0,1.78,7.13,4.35,8.23,9.06,76.39,Medium,YouTube Shorts
6355,21.0,3.74,7.21,5.57,5.46,1.89,71.24,High,TikTok
6356,35.0,5.58,11.72,8.92,8.07,9.82,89.2,High,YouTube Shorts
6357,29.0,4.61,8.55,8.5,7.89,1.976,96.54,Medium,TikTok
6358,29.0,4.17,4.88,5.98,6.21,6.96,84.58,High,YouTube Shorts
6359,18.0,3.7,4.41,8.38,2.98,6.94,70.75,High,TikTok
6360,37.0,3.18,3.28,4.16,4.13,9.38,70.66,High,YouTube Shorts
6361,37.0,1.53,9.57,5.57,2.48,3.898,88.47,High,Instagram Reels
6362,20.0,5.42,8.91,7.63,1.06,3.99,47.35,Medium,YouTube Shorts
6363,38.0,1.87,8.1,5.11,1.72,8.62,49.2,Low,Instagram Reels
6364,34.0,1.0,2.41,0.0,85.71,9.81,47.14,Medium,YouTube Shorts
6365,40.0,4.63,9.63,8.31,1.3,1.27,84.83,Medium,Instagram Reels
6366,19.0,1.47,8.42,7.08,4.6,6.72,43.96,High,Instagram Reels
6367,34.0,2.55,11.64,8.95,9.87,3.19,60.66,Medium,YouTube Shorts
6368,26.0,0.66,7.87,4.67,8.16,7.55,59.11,High,TikTok
6369,15.0,1.25,5.04,5.78,7.76,7.95,69.14,high,TikTok
6370,42.0,1.45,5.82,5.56,3.47,7.86,67.82,Low,TikTok
6371,22.0,0.8,3.76,8.4,6.78,4.92,82.86,Medium,TikTok
6372,15.0,4.11,9.23,5.28,5.49,2.42,77.53,Medium,TikTok
6373,19.0,5.1,9.08,5.77,6.61,6.26,94.17,High,TikTok
6374,,2.55,4.01,4.71,4.92,8.1,50.84,High,YouTube Shorts
6375,20.0,5.31,3.58,7.88,5.78,9.21,,Low,  Instagram Reels
6376,43.0,1.67,2.77,5.19,9.9,5.368,64.01, High,YouTube Shorts
6377,35.0,2.29,11.12,4.34,3.96,3.21,46.75,Low,Instagram Reels
6378,17.0,1.33,4.33,6.18,2.95,2.07,49.89,High,Instagram Reels
6379,29.0,3.91,5.44,5.96,5.04,8.18,60.2,High,YouTube Shorts
6380,19.0,2.81,4.81,4.89,5.72,5.82,84.09,High,Instagram Reels
6381,42.0,3.87,6.14,4.67,1.77,7.07,49.01,High,YouTube Shorts
6382,38.0,4.69,9.14,8.48,8.25,2.43,55.92,Medium,YouTube Shorts
6383,28.0,3.5,10.71,4.34,4.8,1.06,80.59,Low,TikTok
6384,32.0,3.95,3.83,4.5,4.72,9.71,75.8,MEDIUM,Instagram Reels
6385,30.0,5.64,8.86,5.23,6.93,8.3,46.26,Medium,TikTok
6386,20.0,2.14,5.53,8.76,7.96,4.6,96.62,Low,YouTube Shorts
6387,39.0,2.48,11.81,4.43,9.87,5.11,48.88,High,YouTube Shorts
6388,38.0,4.45,4.99,8.08,2.56,9.36,43.68,High,Instagram Reels
6389,28.0,3.86,2.07,8.46,4.11,2.87,58.26,High,TikTok
6390,41.0,1.48,7.16,1.0,80.93,7.867,54.67,Low,TikTok
6391,38.0,2.57,3.51,5.47,8.93,1.16,41.84,Medium,Instagram Reels
6392,22.0,3.07,2.44,7.39,5.94,8.88,74.72,medium,YouTube Shorts
6393,43.0,2.81,8.98,7.51,8.67,6.3,93.58,Medium,YouTube Shorts
6394,21.0,1.48,9.32,7.9,9.87,5.3,64.15,Medium,Instagram Reels
6395,22.0,5.58,6.61,8.15,5.95,7.36,58.13,Low,Instagram Reels
6396,27.0,4.69,8.77,5.34,2.06,1.61,94.88,Medium,Instagram Reels
6397,20.0,3.15,7.38,7.43,4.25,2.76,43.69,Low,TikTok
6398,32.0,4.24,8.3,4.67,1.33,4.66,68.4,medium,Instagram Reels
6399,16.0,5.44,7.97,6.55,8.64,6.56,55.16,Low,YouTube Shorts
6400,22.0,1.25,8.66,7.06,1.16,2.3,61.384,Medium,Instagram Reels
6401,25.0,1.88,4.0,4.81,6.33,4.42,64.65,Medium,tiktok
6402,15.0,3.48,4.69,4.38,1.96,3.35,72.71,Medium,TikTok
6403,36.0,4.89,6.4,4.97,1.07,6.81,67.2,Low,Instagram Reels
6404,43.0,0.7,6.46,6.1,3.31,9.27,99.28,Low,YT Shorts
6405,20.0,5.91,9.74,8.44,5.97,2.49,41.53,Medium,Instagram
6406,30.0,3.0,5.67,6.66,1.68,2.7,85.46,High,TikTok
6407,41.0,2.48,3.63,7.74,6.53,6.4,43.06,Low,YouTube Shorts
6408,34.0,,4.51,4.87,7.05,5.08,65.86,High,TikTok
6409,26.0,1.46,4.15,4.53,9.73,7.46,52.11,Low,TikTok
6410,25.0,4.85,9.32,5.2,9.1,3.59,96.72,High,TikTok
6411,43.0,5.75,6.7,5.57,6.1,5.9,83.35,Medium,Instagram Reels
6412,41.0,2.78,9.09,6.74,8.14,4.48,67.77,Low,TikTok
6413,43.0,6h,6.16,8.41,4.27,3.53,97.13,Low,Instagram
6414,24.0,5.03,10.9,6.13,6.27,7.56,83.28,High,Instagram Reels
6415,17.0,3.15,11.84,6.59,4.63,8.16,97.12,Medium,Instagram Reels
6416,27.0,4.21,8.7,4.02,4.03,3.96,82.27,Low,TikTok
6417,41.0,2.89,10.64,4.17,7.55,6.61,44.66,Medium,TikTok
6418,17.0,3.57,7.08,4.42,3.67,2.61,76.98,Low,TikTok
6419,29.0,0.82,11.35,7.49,4.42,8.12,98.82,High,YouTube Shorts
6420,30.0,4.33,10.32,6.43,4.3,3.53,52.85,Medium,YouTube Shorts
6421,43.0,0.79,11.92,4.96,8.83,2.54,87.56,HIGH,YouTube Shorts
6422,27.0,4.99,8.23,6.96,103.0,9.46,51.08,Medium,YouTube Shorts
6423,31.0,5.04,9.79,6.72,4.43,4.8,67.13,Low,YouTube Shorts
6424,17.0,1.8,7.43,4.44,8.99,6.79,45.08,Low,TikTok
6425,34.0,2.28,4.59,7.2,1.14,8.114,60.44,High,TikTok
6426,25.0,3.15,5.55,7.84,9.53,7.18,86.57,Medium,TikTok
6427,41.0,3.78,10.94,5.43,9.09,5.598,42.72,High,Instagram Reels
6428,35.0,2.08,2.56,7.44,4.76,4.34,59.21,MEDIUM,Instagram Reels
6429,33.0,3.76,7.91,5.0,6.88,9.27,77.79,Low,TikTok
6430,36.0,2.14,5.72,7.78,91.47,2.2,43.89,Low,TikTok
6431,25.0,,5.87,8.56,,8.96,54.72,Low,TikTok
6432,44.0,,10.85,6.21,1.87,7.39,50.39,MEDIUM,TikTok
6433,42.0,1.06,10.54,5.22,8.68,6.14,52.22,Low,Instagram Reels
6434,30.0,,7.99,6.0,2.21,3.92,54.21,Low,Instagram Reels
6435,35.0,5.79,4.73,5.25,3.32,2.31,78.3,Medium  ,TikTok
6436,17.0,2.85,6.75,4.01,8.86,4.99,99.92,Low,TikTok
6437,36.0,3.32,6.08,7.25,3.3,8.05,71.42,Medium,TikTok
6438,20.0,1.31,5.54,4.21,7.71,7.71,56.29,Low,YouTube Shorts
6439,28.0,3.53,3.03,5.05,5.03,6.81,84.82,Medium,TIKTOK
6440,38.0,1.3,7.43,7.61,7.84,9.93,49.5,High,TikTok
6441,32.0,3.86,5.02,7.33,3.09,9.75,41.8,Medium,TikTok
6442,31.0,5.63,8.61,4.37,4.78,4.6,76.32,Medium,YouTube Shorts
6443,18.0,1.58,5.19,7.3,3.86,2.73,52.62,Low,YouTube Shorts
6444,37.0,4.71,6.31,8.65,3.24,5.17,64.586,Low,TIKTOK
6445,29.0,0.63,2.52,4.37,3.83,8.6,53.87,Low,YouTube Shorts
6446,25.0,2.57,11.93,6.08,3.91,5.13,95.08,Low,YouTube Shorts
6447,40.0,1.11,7.08,7.65,9.6,4.02,60.28,High,Instagram Reels
6448,17.0,2.44,2.24,7.34,5.8,7.67,66.94,Low,TikTok
6449,17.0,1.45,7.41,5.13,5.16,6.85,54.09,High,Instagram Reels
6450,30.0,2.55,10.7,4.82,5.53,9.72,45.09,Low,TikTok
6451,19.0,2.8,9.73,7.92,9.97,5.94,70.75,Medium,TikTok
6452,35.0,2.15,9.01,8.78,6.88,9.102,92.12,MEDIUM,YouTube Shorts
6453,43.0,4.11,3.39,7.84,7.33,3.62,61.1,Medium,TikTok
6454,24.0,5.55,8.58,8.82,3.82,8.78,86.86,Low,Youtube Shorts
6455,33.0,2.7,9.66,7.02,5.24,4.16,41.96,High,YouTube Shorts
6456,39.0,,7.72,,2.66,8.29,54.13,Medium,Instagram Reels
6457,18.0,1.99,10.93,7.45,,9.33,47.89,Medium,YouTube Shorts
6458,43.0,5.2,4.77,8.54,4.1,6.61,64.17,High,Instagram Reels
6459,43.0,3.64,4.42,4.81,7.73,7.56,93.66,High,YouTube Shorts
6460,33.0,3.0,10.7,8.08,2.92,10.051,62.41,High,Instagram Reels
6461,25.0,,8.25,4.98,4.63,4.38,76.2,Medium,TikTok
6462,16.0,2.97,2.01,4.14,5.24,5.6,93.89,High,TikTok
6463,24.0,2.03,5.53,6.59,2.5,9.08,61.59,Low,YouTube Shorts
6464,43.0,5.69,10.58,5.59,1.63,7.06,61.95,Low,TikTok
6465,25.0,5.36,2.3 hours,4.22,3.85,8.86,45.28,Low,TikTok
6466,39.0,0.96,2.03,8.9,5.9,6.56,60.94,Low,TikTok
6467,34.0,3.34,4.81,7.33,6.87,7.66,84.77,Low,YouTube Shorts
6468,30.0,1.74,11.14,8.51,4.83,1.12,90.68,Low,TikTok
6469,33.0,2.76,11.01,9.0,5.5,4.06,83.37,Low,TikTok
6470,37.0,5.32,7.19,5.96,5.89,7.93,40.42,Medium,TikTok
6471,38.0,3.4,7.53,5.27,5.61,4.64,47.02,Low,Instagram Reels
6472,25.0,2.34,5.32,4.92,1.81,4.27,83.86,High,TikTok
6473,28.0,1.64,4.44,6.58,4.65,9.56,96.54,Medium,TikTok
6474,16.0,4.9,10.15,7.03,2.84,5.97,81.72,Medium,Instagram Reels
6475,37.0,3.93,3.06,6.4 hours,5.8,2.73,53.57,Low,YouTube Shorts
6476,42.0,3.07,6.87,5.94,7.82,5.288,46.45,Low,YouTube Shorts
6477,19.0,1.7,8.34,4.84,6.22,5.67,92.62,Medium,Instagram Reels
6478,41.0,2.34,18.11,7.48,3.0,9.9,45.94,Low,Instagram Reels
6479,19.0,5.78,7.2,4.43,2.87,7.46,49.06,High,Youtube Shorts
6480,33.0,3.36,7.78,8.33,1.33,5.67,75.8,Medium,TikTok
6481,35.0,2.7,,4.23,4.84,4.89,51.4,Low,YouTube Shorts
6482,26.0,3.37,4.35,5.9,4.9,9.24,53.66,Low,YouTube Shorts
6483,32.0,4.78,4.93,4.5,3.13,6.81,48.54,Low,YouTube Shorts
6484,18.0,2.37,7.7,7.87,7.88,4.2,96.66,Medium,Instagram Reels
6485,36.0,1.48,11.83,5.56,4.48,5.119,46.206,High,TikTok
6486,31.0,3.72,4.17,4.57,7.02,3.5,95.88,High,TikTok
6487,24.0,4.16,11.86,6.66,6.76,9.64,59.57,Medium,TikTok
6488,34.0,4.42,9.14,8.58,6.44,7.32,82.302,Medium,TikTok
6489,20.0,5.35,10.26,8.54,9.17,4.53,97.0,Low,YouTube Shorts
6490,39.0,2.54,2.9,5.25,1.14,2.65,71.16,High,TikTok
6491,28.0,0.91,5.0,7.6,1.61,2.59,86.21,Low,TikTok
6492,25.0,5.77,2.58,4.15,7.5,5.3,55.96,Medium,TikTok
6493,25.0,2.89,5.72,4.66,4.18,5.21,62.98,High,TikTok
6494,43.0,3.93,11.81,6.5,9.88,4.76,73.18,Medium,  Instagram Reels
6495,,4.16,3.05,5.14,2.95,8.67,91.03,High,Instagram Reels
6496,41.0,3.51,7.62,7.99,2.65,9.81,77.24,Medium,TIKTOK
6497,37.0,1.63,2.06,8.66,6.29,4.19,41.33,Low,TikTok
6498,36.0,4.65,9.13,4.02,3.51,3.65,58.29,High  ,TikTok
6499,32.0,4.92,3.97,5.16,,7.93,91.9,High,Instagram Reels
6500,38.0,3.54,3.3,6.2,9.29,5.05,54.41,High,YouTube Shorts
6501,37.0,3.19,5.37,,1.24,2.96,60.281,Medium,TikTok
6502,25.0,1.13,9.71,8.58,5.78,2.63,63.38,Low,Instagram Reels
6503,35.0,0.96,3.07,8.46,4.01,3.53,49.27,Low,YouTube Shorts
6504,26.0,2.37,4.3,,4.11,1.01,60.99,High,Instagram Reels
6505,19.0,2.21,2.08,5.29,3.23,9.47,89.05,Low,tiktok
6506,37.0,5.75,11.68,7.92,2.21,4.87,90.95,Medium,YouTube Shorts
6507,23.0,4.81,7.92,5.01,1.31,1.75,74.85,High,Tik Tok
6508,41.0,4 hrs,9.2,8.83,9.89,2.48,80.72,Medium,Instagram Reels
6509,39.0,3.35,8.51,4.03,6.94,3.601,72.07,Medium,Instagram Reels
6510,23.0,1.42,3.44,,7.99,5.97,42.66,Low,Instagram Reels
6511,36.0,5.88,7.95,4.44,1.59,7.33,81.8,High,YouTube Shorts
6512,24.0,2.56,25.46,6.04,1.13,3.77,99.79,medium,YouTube Shorts
6513,36.0,1.09,6.01,7.17,6.4,9.62,53.67,High,Instagram Reels
6514,33.0,3.22,7.69,7.45,7.51,7.84,98.93,High,YouTube Shorts
6515,15.0,5.31,,7.93,4.55,8.43,99.87,Medium,Instagram Reels
6516,21.0,5.38,3.19,6.97,4.49,3.91,48.49,Low,insta
6517,18.0,0.56,2.34,5.26,4.46,4.43,95.57,Low,Instagram Reels
6518,15.0,5.37,9.98,8.45,2.37,5.84,80.53,High,YouTube Shorts
6519,29.0,1.99,9.26,8.06,7.79,5.07,67.98,Low,YouTube Shorts
6520,22.0,0.71,2.82,4.8,2.94,3.34,60.68,High,TikTok
6521,26.0,5.16,3.27,8.13,3.92,9.98,77.79,High,YouTube Shorts
6522,36.0,5.2 hours,10.93,8.86,7.04,8.64,90.57,Medium  ,TikTok
6523,36.0,3.78,9.69,7.19,1.0,3.14,42.05,High,TikTok
6524,32.0,3.66,11.96,5.41,7.9,9.03,72.13,medium,Instagram Reels
6525,29.0,4.97,4.54,7.03,9.09,6.28,79.02,Low,YouTube Shorts
6526,31.0,4.82,6.88,5.71,1.46,1.11,41.54,Medium,YouTube Shorts
6527,43.0,5.4,4.36,7.38,6.32,4.12,93.34,Low,TikTok
6528,28.0,3.54,8.23,6.72,4.68,1.23,97.11,Medium,Instagram Reels
6529,28.0,5.82,3.15,8.65,1.71,1.79,,Low,Instagram Reels
6530,32.0,5.98,3.27,7.09,7.14,2.61,47.02,High,Instagram Reels
6531,34.0,1.14,2.72,5.07,6.51,5.36,95.94,Medium,Instagram Reels
6532,32.0,5.17,8.94,7.63,6.78,4.43,88.3,Low ,TikTok
6533,30.0,3.25,6.94,5.5,,2.34,41.71,Medium,YouTube Shorts
6534,15.0,2.63,8.18,5.36,3.58,4.55,74.75,High,YouTube Shorts
6535,37.0,3.87,10.79,5.96,7.09,3.74,46.87,Low,Instagram Reels
6536,41.0,0.81,9.4,4.06,7.69,4.69,48.46,High,YouTube Shorts
6537,25.0,3.29,6.62,8.85,2.52,2.55,51.55,Medium,TikTok
6538,29.0,5.29,11.84,6.66,9.61,6.49,63.77,High,tiktok
6539,26.0,1.67,6.56,7.87,4.06,1.406,92.58,Low,YouTube Shorts
6540,22.0,2.85,3.12,5.29,7.42,4.49,41.86,High,TikTok
6541,36.0,5.67,11.93,7.73,7.79,9.687,81.35,High,Instagram Reels
6542,34.0,2.86,,6.84,5.54,4.78,97.87,Low,TikTok
6543,44.0,2.47,7.5,6.12,2.16,4.97,78.47,Low,tiktok
6544,20.0,2.92,5.09,8.85,3.48,1.61,88.94,High,YouTube Shorts
6545,17.0,3.36,7.04,6.47,3.11,6.45,94.11,Medium,TikTok
6546,42.0,3.98,7.59,7.29,5.67,9.43,82.89,High,TikTok
6547,38.0,4.9,4.4,4.08,3.35,3.62,79.59,High,TikTok
6548,40.0,2.99,7.57,5.51,5.92,4.54,41.08,Low,Instagram Reels
6549,44.0,5.0,9.56,8.44,3.59,6.29,71.13,Low,Instagram Reels
6550,27.0,3.44,4.67,7.79,1.01,1.84,68.15,Low,YouTube Shorts
6551,27.0,2.36,5.83,6.68,4.27,9.55,71.36,Low,Instagram Reels
6552,16.0,4.12,4.68,8.5,6.46,5.21,65.95,High,TikTok
6553,19.0,4.45,10.21,6.43,7.96,2.04,94.716,Low,YouTube Shorts
6554,31.0,3.57,9.25,6.83,1.26,4.02,93.34,Low,  TikTok
6555,20.0,0.81,10.71,5.91,102.0,4.36,47.54,Medium,Instagram Reels
6556,16.0,1.43,3.7,7.1,9.87,4.11,71.97,Medium,TikTok
6557,18.0,2.07,2.74,5.6,3.36,7.24,97.57,Medium,YouTube Shorts
6558,36.0,2.05,3.19,5.93,7.99,4.11,75.92,Medium,Instagram Reels
6559,40.0,4.2,3.61,8.83,5.58,3.91,88.1,High,Instagram Reels
6560,25.0,0.6,7.33,4.56,2.1,3.9,62.4,Medium,YouTube Shorts
6561,22.0,4.66,11.71,4.53,6.79,8.0,62.63,Medium,YouTube Shorts
6562,26.0,1.96,5.57,4.22,9.7,3.78,59.54,Medium,YouTube Shorts
6563,22.0,2.21,11.59,5.6,8.98,1.13,41.31,High,TikTok
6564,25.0,3.4,2.38,5.99,7.21,4.29,95.49,High,Instagram Reels
6565,36.0,1.69,11.27,4.47,5.61,3.5,60.98,High,TikTok
6566,34.0,5.36,3.81,6.75,3.87,9.18,62.03,Medium,TikTok
6567,22.0,0.97,11.12,6.92,4.21,5.3,85.57,High,TikTok
6568,43.0,2.94,2.56,7.76,4.12,3.11,71.61,High,Instagram Reels
6569,22.0,5.17,11.48,8.88,9.3,9.83,61.72,MEDIUM,YouTube Shorts
6570,40.0,3.89,4.01,7.1,2.9,3.22,93.02,High,Instagram Reels
6571,44.0,2.11,5.03,4.56,4.4,7.87,89.52,High,TikTok
6572,31.0,2.81,6.91,4.44,4.89,6.85,98.61,High  ,YouTube Shorts
6573,34.0,4.39,5.81,7.89,4.68,5.16,78.46,Medium,Instagram Reels
6574,34.0,5.85,8.68,7.25,1.04,4.65,81.41,High,YouTube Shorts
6575,37.0,5.41,11.75,4.81,3.44,8.85,59.47,Low,TikTok
6576,30.0,2.38,8.06,5.27,5.49,5.28,45.97,High,YouTube Shorts
6577,28.0,5.99,9.21,7.75,7.84,4.38,46.36,Medium,TikTok
6578,44.0,0.52,2.88,6.83,6.13,4.19,78.76,Low,YouTube Shorts
6579,25.0,0.65,8.28,6.93,4.46,3.48,46.8,Low,TikTok
6580,21.0,5.03,6.54,5.05,6.99,4.68,94.4,Medium,YouTube Shorts
6581,30.0,1.6,10.86,7.15,6.99,2.08,82.23,High,Instagram Reels
6582,27.0,0.83,5.88,7.85,3.23,1.59,53.57,Medium,TikTok
